,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,rockstar,0.13,0.577,0.522,9.03e-05,0.142,-6.594,0,0.0984,159.772,4,0.119,46995997,Global,7wGoVu4Dady5GV0Sv4UIsx
1,New Rules,0.00261,0.762,0.7,1.56e-05,0.153,-6.021,0,0.0694,116.073,4,0.608,25572090,Global,2ekn2ttSfGqwhhate0LSR0
2,Havana,0.186,0.768,0.517,3.8e-05,0.104,-4.323,0,0.0312,104.992,4,0.418,24163050,Global,0ofbQMrRDsUaVKq2mGLEAb
3,Dusk Till Dawn - Radio Edit,0.101,0.258,0.437,1.27e-06,0.106,-6.593,0,0.039,180.043,4,0.0967,22264547,Global,1j4kHkkpqZRBwE0A4CN4Yv
4,Too Good At Goodbyes - Edit,0.658,0.653,0.378,0.0,0.177,-8.273,1,0.0533,91.835,4,0.54,22121442,Global,0mel2N9Ws9r4yLQn5QE21Y
5,1-800-273-8255,0.569,0.62,0.574,0.0,0.19,-7.788,0,0.0479,100.023,4,0.357,20983737,Global,5tz69p7tJuGPeMGwNTxYuV
6,What Lovers Do (feat. SZA),0.0767,0.795,0.608,2.92e-06,0.0853,-5.222,0,0.0694,110.001,4,0.386,19996472,Global,4mxWSdf71VFO52qFeY0fZt
7,Perfect,0.163,0.599,0.448,0.0,0.106,-6.312,1,0.0232,95.05,3,0.168,19573203,Global,0tgVpDi06FyKpA1z0VMD4v
8,Silence,0.256,0.52,0.761,4.96e-06,0.17,-3.093,1,0.0853,141.971,4,0.286,19345893,Global,7vGuf3Y35N4wmASOKLUVVU
9,Mi Gente,0.0148,0.543,0.677,6.21e-06,0.13,-4.915,0,0.0993,103.809,4,0.294,17275021,Global,2rb5MvYT7ZIxbKW5hfcHx8
10,I Fall Apart,0.0689,0.556,0.538,0.0,0.196,-5.408,0,0.0382,143.95,4,0.291,16152590,Global,75ZvA4QfFiZvzhj2xkaWAh
11,Young Dumb & Broke,0.199,0.799,0.539,1.66e-05,0.165,-6.351,1,0.0421,136.948,4,0.394,15763054,Global,5Z3GHaZ6ec9bsiI5BenrbY
12,Sorry Not Sorry,0.0214,0.704,0.633,0.0,0.29,-6.923,0,0.241,144.021,4,0.863,15678957,Global,3m660poUr1chesgkkjQM7P
