,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,37785236,Global,7ytR5pFWmSjzHJIeQkgog4
1,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,32272255,Global,0VjIjW4GlUZAMYd2vXMi3b
2,Savage Love (Laxed - Siren Beat),0.234,0.767,0.481,0.0,0.269,-8.52,0,0.0803,150.076,4,0.761,31355874,Global,1xQ6trAsedVPCdbtDAmk0c
3,How You Like That,0.0694,0.828,0.782,3.41e-05,0.0544,-4.014,1,0.0918,130.013,4,0.351,28978705,Global,3vAn0qZzdyuHamcrpkfiX3
4,Roses - Imanbek Remix,0.0167,0.77,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898,27653634,Global,24Yi9hE78yPEbZ4kxyoXAI
5,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,24623718,Global,6UelLqGlWMcVH1E5c4H7lY
6,death bed (coffee for your head),0.731,0.726,0.431,0.0,0.696,-8.765,0,0.135,144.026,4,0.348,22131026,Global,7eJMfftS33KTjuF7lTsMCx
7,Rain On Me (with Ariana Grande),0.021,0.672,0.855,0.0,0.323,-3.764,1,0.0397,123.056,4,0.646,21527236,Global,7ju97lgwC2rKQ6wwsf9no9
8,Toosie Slide,0.289,0.83,0.49,3.04e-06,0.113,-8.82,0,0.209,81.604,4,0.845,20775691,Global,466cKvZn1j45IpxDdYZqdA
9,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,19043383,Global,1rgnBhdG2JDFTbYkYRZAku
10,Party Girl,0.749,0.728,0.431,0.0,0.0996,-9.966,0,0.0622,130.022,4,0.629,18948084,Global,5RqR4ZCCKJDcBLIn4sih9l
11,Don't Start Now,0.0123,0.793,0.793,0.0,0.0951,-4.521,0,0.083,123.95,4,0.679,18537909,Global,3PfIrDoz19wz7qK7tYeu62
12,Breaking Me,0.223,0.789,0.72,0.0,0.129,-5.652,0,0.218,122.031,4,0.664,18484450,Global,3H7ihDc1dqLriiWXwsc2po
