,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Sick Boy,0.104,0.548,0.58,0.0,0.127,-7.524,0,0.121,180.066,4,0.462,127562,Australia,7jqDzXJS0K0Re8uphYNit0
1,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,1,0.103,77.176,4,0.373,123241,Australia,2XW4DbS6NddZxRPm5rMCeY
2,River (feat. Ed Sheeran),0.17,0.757,0.748,0.0,0.0759,-5.794,0,0.473,90.052,4,0.693,123237,Australia,5UEnHoDYpsxlfzWLZIc7LD
3,Was du Liebe nennst,0.393,0.874,0.487,2.96e-05,0.0524,-8.154,1,0.0641,144.956,4,0.746,117748,Australia,4hKWUzhQWsOkgT6LnDEASe
4,Rooftop,0.25,0.741,0.706,0.0,0.0648,-6.763,1,0.137,82.032,4,0.582,106462,Australia,637yH6Qs3wXdgjPjO7QGdr
5,rockstar,0.128,0.58,0.531,0.000127,0.143,-6.631,0,0.0776,159.786,4,0.141,100653,Australia,1OmcAT5Y8eg5bUPv9qJT4R
6,Let You Down,0.33,0.659,0.716,0.0,0.173,-5.673,0,0.111,148.015,4,0.437,98784,Australia,6mrKP2jyIQmM0rw6fQryjr
7,Beverly Hills,0.18,0.699,0.528,0.0065,0.141,-6.796,0,0.0534,77.984,4,0.256,94323,Australia,0FJeo3KAJ5on89PXmo3FiG
8,Havana (feat. Young Thug),0.184,0.765,0.523,3.56e-05,0.132,-4.333,1,0.03,104.988,4,0.394,91412,Australia,1rfofaqEpACxVEHIZBJe6W
9,Him & I (with Halsey),0.0534,0.589,0.731,0.0,0.308,-6.343,1,0.0868,87.908,4,0.191,89157,Australia,5k38wzpLb15YgncyWdTZE4
10,Crazy,0.437,0.765,0.762,8.1e-05,0.105,-5.094,0,0.125,114.987,4,0.447,88662,Australia,1ZtEZjYb4e0V0gqwRYeeAY
11,Qa bone,0.219,0.768,0.943,1.04e-06,0.115,-2.875,1,0.127,125.139,4,0.822,87393,Australia,6X0pg9AHaLYLq8Cy5j8Suz
12,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.194,0.653,0.809,0.0,0.165,-4.057,1,0.0474,92.213,4,0.55,84122,Australia,5CLGzJsGqhCEECcpnFQA8x
13,Wolves,0.139,0.715,0.802,0.0,0.177,-4.647,0,0.0394,124.989,4,0.327,83542,Australia,7EmGUiUaOSGDnUUQUDrOXC
14,Silence,0.256,0.52,0.761,4.96e-06,0.17,-3.093,1,0.0853,141.971,4,0.286,81485,Australia,7vGuf3Y35N4wmASOKLUVVU
15,Primo,0.358,0.748,0.754,0.000189,0.138,-6.479,1,0.157,119.989,4,0.487,75373,Australia,7y5chiQbuvviOYUfUmOPqo
16,Échame La Culpa,0.0322,0.724,0.895,0.0,0.097,-3.617,1,0.0411,96.022,4,0.64,74677,Australia,1zsG4eaZmkA1dvjDDsAGLK
17,Gotham City,0.234,0.803,0.857,0.00202,0.59,-5.09,0,0.0626,136.012,4,0.691,73710,Australia,2axf5shPhjS8qdaGr5MWaS
18,So Far Away (feat. Jamie Scott & Romy Dya),0.435,0.526,0.52,0.0,0.197,-7.985,0,0.0569,149.119,4,0.13,72535,Australia,0OlnLZY4cmQzT6ZGttvWBM
19,IDGAF,0.0403,0.836,0.544,0.0,0.0824,-5.975,1,0.0943,97.028,4,0.51,70395,Australia,76cy1WJvNGJTj78UqeA5zr
20,Sag Nix,0.546,0.598,0.788,0.000625,0.1,-6.534,0,0.203,103.497,4,0.685,69168,Australia,0tW4YbVJ0z6CeQjYBFd09V
21,Leave a Light On,0.0153,0.586,0.624,1.78e-06,0.133,-5.946,1,0.113,68.976,4,0.267,66187,Australia,6lOWoTqVnAWXchddtTH31W
22,Katchi - Ofenbach vs. Nick Waterhouse,0.0261,0.837,0.793,9.04e-05,0.0743,-5.048,0,0.0567,124.988,4,0.87,65528,Australia,2NF8A7C6tICScdRaZ0BrEe
23,Stargazing,0.152,0.677,0.497,0.0,0.0911,-5.763,1,0.0809,99.137,4,0.419,65206,Australia,0Zbbxnx4SGGHoIow4PpISP
24,Never Be the Same,0.181,0.637,0.713,0.000637,0.137,-4.333,1,0.0747,129.923,4,0.243,64494,Australia,4eWQlBRaTjPPUlzacqEeoQ
25,Anywhere,0.0364,0.628,0.797,0.0,0.104,-3.953,0,0.0596,106.93,4,0.321,64293,Australia,7EI6Iki24tBHAMxtb4xQN2
26,Perfect,0.163,0.599,0.448,0.0,0.106,-6.312,1,0.0232,95.05,3,0.168,63046,Australia,0tgVpDi06FyKpA1z0VMD4v
27,Tip Toe (feat. French Montana),0.0233,0.845,0.709,0.0,0.094,-4.547,0,0.0714,98.062,4,0.62,61575,Australia,2z4pcBLQXF2BXKFvd0BuB6
28,More Than You Know,0.0274,0.642,0.733,0.0,0.266,-5.001,0,0.0343,123.075,4,0.519,58501,Australia,71bBFbfn2OBK5QwUJSLS44
29,Dreamer,0.0244,0.624,0.845,0.0,0.264,-5.451,0,0.0353,126.021,4,0.615,58112,Australia,7hvxMYq9JW5W0vFwiu1Zdr
30,Feel It Still,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0,0.0504,79.028,4,0.754,56994,Australia,6QgjcU0zLnzq5OrUoSZ3OK
31,New Rules,0.00261,0.762,0.7,1.56e-05,0.153,-6.021,0,0.0694,116.073,4,0.608,56356,Australia,2ekn2ttSfGqwhhate0LSR0
32,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",0.00413,0.653,0.718,0.0,0.0537,-5.232,0,0.213,82.034,4,0.216,55819,Australia,0OI7AFifLSoGzpb8bdBLLV
33,The Middle,0.171,0.753,0.657,0.0,0.112,-3.061,1,0.0449,107.01,4,0.437,54504,Australia,09IStsImFySgyp0pIQdqAc
34,Meant to Be (feat. Florida Georgia Line),0.047,0.643,0.783,0.0,0.083,-6.458,1,0.0856,154.084,4,0.579,54433,Australia,7iDa6hUg2VgEL1o1HjmfBn
35,Pray For Me (with Kendrick Lamar),0.0805,0.728,0.668,1.49e-05,0.102,-5.02,1,0.126,100.537,4,0.162,54363,Australia,4ofvoCdXq99vpMZO4Cfp8x
36,Whatever It Takes,0.0429,0.675,0.649,0.0,0.128,-4.953,1,0.0315,134.955,4,0.537,53752,Australia,4IWAyPf1KMq7JCyGeCjTeH
37,Dusk Till Dawn - Radio Edit,0.101,0.258,0.437,1.27e-06,0.106,-6.593,0,0.039,180.043,4,0.0967,52559,Australia,1j4kHkkpqZRBwE0A4CN4Yv
38,This Is Me,0.00583,0.284,0.704,0.000115,0.0424,-7.276,1,0.186,191.702,4,0.1,50890,Australia,2xGjteMU3E1tkEPVFBO08U
39,I Like Me Better,0.535,0.752,0.505,2.55e-06,0.104,-7.621,1,0.253,91.97,4,0.419,50303,Australia,1wjzFQodRWrPcQ0AnYnvQ9
40,Airmax gegen Kopf,0.221,0.712,0.84,0.0,0.123,-4.989,1,0.283,150.163,4,0.299,49680,Australia,4vOVlcGbOLDYlYIpZkU6VU
41,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,49614,Australia,7qiZfU4dY1lWllzX7mPBI3
42,Ohne mein Team,0.16,0.766,0.8,1.6e-05,0.0744,-6.062,0,0.0938,129.999,4,0.635,49363,Australia,05Mp2UJulSttxQ4E6hQPH3
43,What Lovers Do (feat. SZA),0.0786,0.795,0.615,2.98e-06,0.0855,-5.211,0,0.0671,110.009,4,0.393,48826,Australia,3hBBKuWJfxlIlnd9QFoC8k
44,Finesse - Remix; feat. Cardi B,0.0185,0.704,0.859,0.0,0.0215,-4.877,0,0.0996,105.115,4,0.926,48424,Australia,3Vo4wInECJQuz9BIBMOu8i
45,Say Something (feat. Chris Stapleton),0.103,0.707,0.632,1.09e-05,0.0841,-7.031,1,0.0789,97.04,4,0.372,47834,Australia,1LhMopPAallLeaeNutqbgS
46,I Miss You (feat. Julia Michaels),0.245,0.638,0.658,3.77e-06,0.0919,-6.318,1,0.0456,105.076,4,0.33,46469,Australia,2xmrfQpmS2iJExTlklLoAL
47,Lonely Together (feat. Rita Ora),0.134,0.655,0.666,2.12e-05,0.0683,-5.309,1,0.0612,102.977,4,0.272,46040,Australia,2OALaHcDdKkjYEpAr0Qzab
48,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.0393,0.659,0.717,0.0,0.0769,-4.202,1,0.0581,103.036,4,0.71,45328,Australia,5AEtlRudpgdT5FtNiuly6Y
49,Naked,0.104,0.529,0.607,0.0,0.0631,-6.781,1,0.0574,101.966,4,0.238,43876,Australia,7krbSH3rd8lhIZvuzTV3Bl
50,"Never Wanna Hurt You (Bad Love, Baby)",0.0891,0.432,0.869,0.0,0.0931,-2.323,0,0.107,177.832,4,0.605,39869,Australia,6NTwDkQzaBBOdL5PKGsX3i
51,Thunder,0.00683,0.6,0.81,0.21,0.155,-4.749,1,0.0479,167.88,4,0.298,39694,Australia,0tKcYR2II1VCQWT79i5NrW
52,Senorita,0.0141,0.821,0.75,0.0,0.0285,-6.856,1,0.17,98.071,4,0.709,38724,Australia,5OHOykHs3Ct2pgbqod8uMD
53,Rewrite The Stars,0.0716,0.684,0.619,0.0,0.122,-7.005,1,0.0386,125.046,4,0.284,38410,Australia,630sXRhIcfwr2e4RdNtjKN
54,All The Stars (with SZA),0.0322,0.715,0.62,0.0142,0.0881,-5.428,0,0.0507,96.812,4,0.456,38094,Australia,12SJpYZEdj4kzWZ8FPFg4Y
55,For You (Fifty Shades Freed) (& Rita Ora),0.0188,0.483,0.799,0.0,0.226,-4.567,0,0.0366,112.946,4,0.171,37757,Australia,5hM6sP0Gh1jD57drszNueC
56,9 Milly,0.226,0.788,0.709,0.0,0.0875,-3.745,0,0.178,100.07,4,0.607,37197,Australia,2vIZ2BKgzCFPF2qqUXVS3R
57,I Believe I'm Fine,0.271,0.711,0.747,0.0,0.328,-6.165,0,0.061,100.01,4,0.572,36614,Australia,2i3WO0WkrlnrA1I4GdUmxh
58,Andere Liga,0.193,0.442,0.766,1.48e-05,0.098,-5.705,0,0.176,96.889,4,0.171,36316,Australia,2NWZiXyRdKEolP8QrjBGmp
59,Ti amo,0.485,0.518,0.774,0.0,0.0959,-4.757,0,0.335,80.397,4,0.405,36254,Australia,66bsUCJWoy09bpuljIXumf
60,Leiser,0.253,0.699,0.555,6.93e-06,0.122,-7.403,1,0.0641,108.002,4,0.272,35598,Australia,4k5ripwnTRXiOzXUEGhXSz
61,Kontrollieren,0.52,0.723,0.936,5.57e-05,0.0617,-5.16,1,0.228,132.008,4,0.364,35300,Australia,1uGERQ2DVv7j9WSsWzOHVp
62,More Than Friends,0.101,0.81,0.885,0.0,0.268,-4.583,0,0.108,122.985,4,0.447,34484,Australia,53SnCRcGrB2UCqNGyYZhJD
63,Kleiner Cabrón,0.112,0.719,0.676,0.0,0.175,-7.453,0,0.15,128.071,4,0.344,33286,Australia,18B8O0dI8RANa7Kx9vyemO
64,Waffen,0.153,0.824,0.639,2.07e-05,0.296,-5.788,1,0.295,152.97,4,0.57,32742,Australia,27CUvggbN4O6ASZEsExeAi
65,Columbo,0.14,0.864,0.644,0.000461,0.119,-6.184,0,0.0293,114.998,4,0.942,32463,Australia,2mhwX8vAz2l3i2wlrG8Av1
66,Man's Not Hot,0.11,0.895,0.885,4.04e-05,0.106,-4.182,1,0.268,134.973,4,0.633,32232,Australia,2nUJvBO87SkxCViQsLc9Zr
