,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,cardigan,0.537,0.613,0.581,0.000345,0.25,-8.588,0,0.0424,130.033,4,0.551,1791362,Canada,4R2kfaDFhslZEMJqAFNpdd
1,exile (feat. Bon Iver),0.778,0.298,0.38,5.62e-05,0.11,-8.426,1,0.0287,75.602,4,0.152,1642219,Canada,4pvb0WLRcMtbPGmtejJJ6y
2,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,1584048,Canada,7ytR5pFWmSjzHJIeQkgog4
3,the 1,0.757,0.777,0.357,7.28e-06,0.108,-6.942,1,0.0522,139.883,4,0.172,1534295,Canada,0Jlcvv8IykzHaSmj49uNW8
4,POPSTAR (feat. Drake),0.057,0.8,0.56,0.0,0.134,-4.818,0,0.261,163.071,4,0.45,1496398,Canada,6EDO9iiTtwNv6waLwa1UUq
5,Savage Love (Laxed - Siren Beat),0.234,0.767,0.481,0.0,0.269,-8.52,0,0.0803,150.076,4,0.761,1411419,Canada,1xQ6trAsedVPCdbtDAmk0c
6,GREECE (feat. Drake),0.0743,0.695,0.343,1.04e-06,0.107,-10.798,1,0.0432,85.84,4,0.229,1331331,Canada,35RJhm1pEovTBwnNR0zWad
7,Roses - Imanbek Remix,0.0167,0.77,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898,1285850,Canada,24Yi9hE78yPEbZ4kxyoXAI
8,the last great american dynasty,0.467,0.686,0.662,0.0023,0.109,-8.505,1,0.0413,147.922,4,0.706,1214073,Canada,2Eeur20xVqfUoM3Q7EFPFt
9,Wishing Well,0.00336,0.65,0.613,0.0,0.267,-6.13,0,0.128,149.972,4,0.0804,1208036,Canada,6o3QUC5oAE4g6WxRIFcZtb
10,my tears ricochet,0.806,0.456,0.263,0.0,0.0749,-10.63,1,0.0332,129.86,4,0.111,1206834,Canada,1MgV7FIyNxIG7WzMRJV5HC
11,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,1191229,Canada,6UelLqGlWMcVH1E5c4H7lY
12,Come & Go (with Marshmello),0.0172,0.625,0.814,0.0,0.158,-5.181,1,0.0657,144.991,4,0.535,1129982,Canada,7y7w4tl4MaRC2UMEj1mPtr
13,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",0.0631,0.904,0.723,0.0,0.185,-5.224,0,0.26,145.013,4,0.835,1111096,Canada,2MbdDtCv5LUVjYy9RuGTgC
14,august,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,1,0.0331,89.937,4,0.403,1091731,Canada,3hUxzQpSfdDqwM3ZTFQY0K
15,mirrorball,0.687,0.553,0.413,2.33e-06,0.0594,-10.037,1,0.0334,110.107,4,0.379,1034966,Canada,0ZNU020wNYvgW84iljPkPP
16,The Woo (feat. 50 Cent & Roddy Ricch),0.0221,0.49,0.618,3.77e-06,0.259,-5.655,1,0.104,99.7,4,0.286,1020437,Canada,1H7KnK26kc1YyellpbINEn
17,seven,0.9,0.596,0.488,2.7e-05,0.091,-10.769,1,0.0274,94.926,4,0.415,1010991,Canada,6KJqZcs9XDgVck7Lg9QOTC
18,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,996181,Canada,0VjIjW4GlUZAMYd2vXMi3b
19,invisible string,0.838,0.653,0.452,7.73e-05,0.108,-11.143,0,0.055,83.433,4,0.45,962641,Canada,6VsvKPJ4xjVNKpI8VVZ3SV
20,this is me trying,0.314,0.515,0.476,4.74e-05,0.171,-9.843,1,0.0328,135.886,4,0.412,953893,Canada,7kt9e9LFSpN1zQtYEl19o1
21,illicit affairs,0.881,0.559,0.31,0.0,0.106,-10.445,1,0.0338,119.845,4,0.46,917015,Canada,2NmsngXHeC1GQ9wWrzhOMf
22,betty,0.6,0.593,0.377,0.0,0.0976,-8.761,1,0.0253,95.939,4,0.502,868786,Canada,5kI4eCXXzyuIUXjQra0Cxi
23,Only You Freestyle,0.562,0.68,0.826,0.0,0.254,-2.561,1,0.27,146.95,4,0.804,859486,Canada,4OENnoidV0h8gJV6bhrw7r
24,mad woman,0.655,0.592,0.699,1.68e-05,0.114,-8.995,1,0.0471,141.916,4,0.506,846697,Canada,2QDyYdZyhlP2fp79KZX8Bi
25,For The Night (feat. Lil Baby & DaBaby),0.114,0.823,0.586,0.0,0.193,-6.606,0,0.2,125.971,4,0.347,818298,Canada,0PvFJmanyNQMseIFrU708S
